id,level,surface,reading_kana,meaning_ko,severity,queue,accepted_reason,issues,catalog_status,catalog_level,catalog_pron,catalog_entry,search_status,search_level,search_entry,jmdict_issue,jmdict_detail,example_source,example_contain_basis,example_jp,spelling_note,naver_means,source_url
w_e5e322f5b3efb2db,N1,憩い,いこい,휴식,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,憩(い)·息い,,,naver,surface,快適な憩いの空間を提供する,,,https://ja.dict.naver.com/#/search?query=%E6%86%A9%E3%81%84
w_f948982919ee8a7a,N1,打ち明ける,うちあける,고백하다,accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,打(ち)明ける,,,naver,surface,自分の罪を洗いざらい打ち明ける.,,,https://ja.dict.naver.com/#/search?query=%E6%89%93%E3%81%A1%E6%98%8E%E3%81%91%E3%82%8B
w_790cf4bdda0645fb,N1,もどかしい,もどかしい,"답답하다, 안타깝다",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,もどかしい,,,naver,surface,時間のたつのがもどかしい.,,,https://ja.dict.naver.com/#/search?query=%E3%82%82%E3%81%A9%E3%81%8B%E3%81%97%E3%81%84
w_639832d611535cb3,N1,取り締まる,とりしまる,단속하다,accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,取り締(ま)る·取締る,,,naver,surface,ぼったくりを取り締まる,,,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E7%B7%A0%E3%81%BE%E3%82%8B
w_c96c011ca817b487,N1,売り出す,うりだす,"팔기 시작하다, 내놓다",accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,売(り)出す,,,naver,surface,売り出す前に唾を付けておく,,,https://ja.dict.naver.com/#/search?query=%E5%A3%B2%E3%82%8A%E5%87%BA%E3%81%99
w_daaafc2c103ac13d,N1,押し寄せる,おしよせる,밀려오다,accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,押(し)寄せる,,,naver,surface,衆を頼んで押し寄せる,,,https://ja.dict.naver.com/#/search?query=%E6%8A%BC%E3%81%97%E5%AF%84%E3%81%9B%E3%82%8B
w_53d640902274eca8,N1,糸口,いとぐち,"단서,실마리",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,糸口·緒,,,naver,surface,事件の端緒[糸口]をつかむ,,,https://ja.dict.naver.com/#/search?query=%E7%B3%B8%E5%8F%A3
w_38ff51ccea9145d2,N1,騒然,そうぜん,"시끄러운 상태, 떠들썩한 모습",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,騒然,,,naver,surface,戦争のうわさで町中がにわかに騒然とする.,,,https://ja.dict.naver.com/#/search?query=%E9%A8%92%E7%84%B6
w_2f612443ccb862f7,N1,自ずと,おのずと,"저절로, 자연히",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,自ずと·自と,,,naver,surface,年を取れば自ずと分かってくる,,,https://ja.dict.naver.com/#/search?query=%E8%87%AA%E3%81%9A%E3%81%A8
w_ec215b5de5951a23,N1,不用意,ふようい,부주의한,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,不用意,,,naver,surface,不用意な発言であげあしを取られる,,,https://ja.dict.naver.com/#/search?query=%E4%B8%8D%E7%94%A8%E6%84%8F
w_43ee33fb295d1f1e,N1,いとも,いとも,"매우,아주",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,最も,,,naver,surface,いとも軽々と持ち上げた,,,https://ja.dict.naver.com/#/search?query=%E3%81%84%E3%81%A8%E3%82%82
w_c8414f11df443a17,N1,一任,いちにん,일임(모두 맡김),accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,一任,,,naver,surface,私は権限をすべて一任をされたため、訴訟に関するすべての責任は私にある。,,,https://ja.dict.naver.com/#/search?query=%E4%B8%80%E4%BB%BB
w_d8f9e2302104e892,N1,やむを得ず,やむをえず,어쩔 수 없이,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,やむを得ず·止むを得ず·已むを得ず,,,naver,surface,うちの会社は、やむを得ず機械たちを眠らせている。,,,https://ja.dict.naver.com/#/search?query=%E3%82%84%E3%82%80%E3%82%92%E5%BE%97%E3%81%9A
w_76cd61803b197a73,N1,ウエイト,ウエイト,"웨이트, 중량",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,ウエイト,,,naver,surface,ウエイトトレーニングをやっています。,,,https://ja.dict.naver.com/#/search?query=%E3%82%A6%E3%82%A8%E3%82%A4%E3%83%88
w_00fdfc96ba99bd53,N1,そわそわ,そわそわ,"불안한 모습, 안절부절못하는 모습",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,そわそわ,,,naver,surface,そわそわと(して)周りを見る,,,https://ja.dict.naver.com/#/search?query=%E3%81%9D%E3%82%8F%E3%81%9D%E3%82%8F
w_f16e08d56012f2ec,N1,透ける,すける,"비쳐보이다, 들여다보이다",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,透ける,,,naver,surface,心の中が見え透けることば,,,https://ja.dict.naver.com/#/search?query=%E9%80%8F%E3%81%91%E3%82%8B
w_fc60d1c406caed4b,N1,みっちり,みっちり,"착실히, 충분히",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,みっちり,,,naver,surface,実力をみっちりつける,,,https://ja.dict.naver.com/#/search?query=%E3%81%BF%E3%81%A3%E3%81%A1%E3%82%8A
w_2305ca44b5049a16,N1,如実,にょじつ,여실함,accepted,catalog-absent,활용형 如実に을 표제어 如実로 정규화.,naver-level-missing,naver_level_missing,,,,,,,,,naver,surface,戦争の悲惨さが如実に描かれている.,,,https://ja.dict.naver.com/#/search?query=%E5%A6%82%E5%AE%9F
w_e231cd88a2b8f92c,N1,生ぬるい,なまぬるい,"미지근하다, 어중간하다",accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,生ぬるい·生温い,,,naver,surface,生ぬるい処置がもどかしい,,,https://ja.dict.naver.com/#/search?query=%E7%94%9F%E3%81%AC%E3%82%8B%E3%81%84
w_5f96659e4595eaf7,N1,見失う,みうしなう,시야에서놓치다,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,見失う,,,naver,surface,現象に捉われて本質を見失う,,,https://ja.dict.naver.com/#/search?query=%E8%A6%8B%E5%A4%B1%E3%81%86
w_032f55da8fa8b6a4,N1,遠ざける,とおざける,멀리하다,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,遠ざける,,,naver,surface,悪友を遠ざける,,,https://ja.dict.naver.com/#/search?query=%E9%81%A0%E3%81%96%E3%81%91%E3%82%8B
w_e7491fca55f36dfd,N1,余波,よは,여파,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,余波,,,naver,surface,地震の余波で海が大きくうねった.,,,https://ja.dict.naver.com/#/search?query=%E4%BD%99%E6%B3%A2
w_ef7c2b36a078abcb,N1,取っ手,とって,손잡이,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,取っ手·把手,,,self,surface,取っ手について話す。,,,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%81%A3%E6%89%8B
w_363d405acaaef34e,N1,突き止める,つきとめる,"밝혀내다,알아내다",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,突(き)止める,,,naver,surface,犯人の隠れ家を突き止める,,,https://ja.dict.naver.com/#/search?query=%E7%AA%81%E3%81%8D%E6%AD%A2%E3%82%81%E3%82%8B
w_a6eec0b6c22ca7ad,N1,薄々,うすうす,"희미하게, 어렴풋이",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,薄々,,,naver,surface,前から薄々気づいてはいた,,,https://ja.dict.naver.com/#/search?query=%E8%96%84%E3%80%85
w_560e1f4a183fad1d,N1,ひしひし,ひしひし,"절실히, 절절히",accepted,catalog-absent,활용형 ひしひしと을 표제어 ひしひし로 정규화.,naver-level-missing,naver_level_missing,,,,,,,,,self,surface,責任をひしひしと感じる。,,,https://ja.dict.naver.com/#/search?query=%E3%81%B2%E3%81%97%E3%81%B2%E3%81%97
w_d50fdb2a764e035e,N1,食い込む,くいこむ,"(다른 영역, 범위 등에)파고들다",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,食(い)込む,,,naver,surface,さびは鉄に食い込む,,,https://ja.dict.naver.com/#/search?query=%E9%A3%9F%E3%81%84%E8%BE%BC%E3%82%80
w_bd3290eca50bee3f,N1,工面,くめん,자금마련,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,工面,,,naver,surface,ロ：はい、何とかあちこちから資金をやりくりして、やっと工面しました。,,,https://ja.dict.naver.com/#/search?query=%E5%B7%A5%E9%9D%A2
w_266cc2957a7a7159,N1,思い返す,おもいかえす,돌아보다,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,思い返す,,,naver,surface,先生に注意されて思い返す,,,https://ja.dict.naver.com/#/search?query=%E6%80%9D%E3%81%84%E8%BF%94%E3%81%99
w_8883080375d6fc63,N1,抱負,ほうふ,포부,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,抱負,,,naver,surface,抱負が大きい,,,https://ja.dict.naver.com/#/search?query=%E6%8A%B1%E8%B2%A0
w_853cd2683b5ec7b5,N1,押し込む,おしこむ,밀어 넣다,accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,押(し)込む,,,naver,surface,戸のすき間に新聞を押し込む.,,,https://ja.dict.naver.com/#/search?query=%E6%8A%BC%E3%81%97%E8%BE%BC%E3%82%80
w_fd482acc7e9071f5,N1,画一的,かくいつてき,획일적인,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,画一的·劃一的,,,naver,surface,この製品は、従来の車の画一的なデザインから、大きく外れている。,,,https://ja.dict.naver.com/#/search?query=%E7%94%BB%E4%B8%80%E7%9A%84
w_b632b45f0b30d03e,N1,打ち切る,うちきる,중지하다,accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,打(ち)切る,,,naver,surface,時間がない。それで討論を打ち切る,,,https://ja.dict.naver.com/#/search?query=%E6%89%93%E3%81%A1%E5%88%87%E3%82%8B
w_22fa9db764d33512,N1,驚嘆する,きょうたんする,"경탄하다, 놀라다",accepted,suru-compound,동사 카드(어간+する). 네이버 목록은 명사 표제어만 둔다.,naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,derived-form,base=驚嘆 suffix=する,naver,surface,非凡な技に驚嘆する,,,https://ja.dict.naver.com/#/search?query=%E9%A9%9A%E5%98%86%E3%81%99%E3%82%8B
w_bc10256c90a28adf,N1,すべすべ,すべすべ,"(사물, 피부 등)매끈매끈한 모양",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,滑滑,,,naver,surface,肌がすべすべになる,,,https://ja.dict.naver.com/#/search?query=%E3%81%99%E3%81%B9%E3%81%99%E3%81%B9
w_6e5945c0cdea6719,N1,会心,かいしん,"회심,만족스러움",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,会心,,,naver,surface,会心の笑みを浮かべる[もらす].,,,https://ja.dict.naver.com/#/search?query=%E4%BC%9A%E5%BF%83
w_be035463f7a68af0,N1,つかの間,つかのま,"잠깐, 순간",accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,束の間,,,naver,surface,ロ：はい。つかの間ではありますが日常を離れて楽しい時間を過ごしました。,,,https://ja.dict.naver.com/#/search?query=%E3%81%A4%E3%81%8B%E3%81%AE%E9%96%93
w_c6154fb9cdd3820f,N1,安らぐ,やすらぐ,평온해지다,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,安らぐ,,,naver,surface,何故か心が安らぐ,,,https://ja.dict.naver.com/#/search?query=%E5%AE%89%E3%82%89%E3%81%90
w_75a1c52f3188946d,N1,和らぐ,やわらぐ,누그러지다,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,和らぐ,,,naver,surface,"痛みがやむ[ひどい, 和らぐ]",,,https://ja.dict.naver.com/#/search?query=%E5%92%8C%E3%82%89%E3%81%90
w_3875cd9260023e61,N1,折り返す,おりかえす,"접어 되돌리다, 되접다",accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,折(り)返す,,,self,surface,手紙の端を折り返す。,,,https://ja.dict.naver.com/#/search?query=%E6%8A%98%E3%82%8A%E8%BF%94%E3%81%99
w_0968a3e2189db9bd,N1,振り出し,ふりだし,"출발점, 처음",accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,振(り)出し,,,naver,surface,振り出しを誤る,,,https://ja.dict.naver.com/#/search?query=%E6%8C%AF%E3%82%8A%E5%87%BA%E3%81%97
w_b3c086e0282accc3,N1,貧富,ひんぷ,빈부,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,貧富,,,naver,surface,貧富の格差が広がる,,,https://ja.dict.naver.com/#/search?query=%E8%B2%A7%E5%AF%8C
w_76ee119df1959c53,N1,打ち消し,うちけし,"부정, 취소",accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,打(ち)消し,,,naver,surface,疑惑の打ち消しに躍起になっている,,,https://ja.dict.naver.com/#/search?query=%E6%89%93%E3%81%A1%E6%B6%88%E3%81%97
w_964a437b76d2daca,N1,目論む,もくろむ,"계획하다, 꾀하다",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,目論む,,,naver,surface,売り上げの倍増を目論む,,,https://ja.dict.naver.com/#/search?query=%E7%9B%AE%E8%AB%96%E3%82%80
w_78527b9c49a89cb7,N1,身振り,みぶり,몸짓,accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,身振(り),,,naver,surface,青年のおどけた身振りに娘だちがくすくす(と)笑っている.,,,https://ja.dict.naver.com/#/search?query=%E8%BA%AB%E6%8C%AF%E3%82%8A
