priority,risk_score,literal,meanings_ko,meanings_en,signals,linked_word_count,linked_examples,qa_status,qa_note
P3,0,野,"[""들"", ""야외""]","[""plains"", ""field"", ""rustic"", ""civilian life""]",,6,N1:野外=야외 | N1:視野=시야 | N1:野生=야생 | N1:野心=야심 | N2:平野=평야,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,釘,"[""못""]","[""nail"", ""tack"", ""peg""]",,1,N2:釘=못,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,釜,"[""가마솥"", ""솥""]","[""kettle"", ""cauldron"", ""iron pot""]",,1,"N2:釜=가마솥, 솥",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,針,"[""바늘""]","[""needle"", ""pin"", ""staple"", ""stinger""]",,3,"N2:針金=철사, 전선 | N2:針路=(배·비행기의) 진로, 항로 | N2:方針=방침",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,鈴,"[""종"", ""벨""]","[""small bell"", ""buzzer""]",,1,"N2:鈴=종, 벨",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,鉄,"[""철""]","[""iron""]",,5,"N1:鉄鋼=철강 | N2:鉄砲=총, 철포 | N2:鉄橋=철교 | N2:私鉄=사적인 철도 | N3:鉄=철",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,鉢,"[""화분"", ""큰 그릇""]","[""bowl"", ""rice tub"", ""pot"", ""crown""]",,1,N2:鉢=화분; 큰 그릇,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,鉱,"[""광물"", ""광석""]","[""mineral"", ""ore""]",,4,N1:鉱山=광산 | N1:鉱業=광업 | N2:鉱物=광물 | N2:炭鉱=탄광,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,銀,"[""은""]","[""silver""]",,2,N3:銀=은 | N5:銀行=은행,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,銃,"[""총""]","[""gun"", ""arms""]",,1,N3:銃=총,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,銅,"[""구리"", ""동""]","[""copper""]",,1,"N2:銅=구리, 동",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,錠,"[""자물쇠"", ""정제""]","[""lock"", ""fetters"", ""shackles""]",,2,"N1:手錠=수갑 | N1:施錠する=자물쇠를 채우다, 잠그다",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,錯,"[""섞이다"", ""혼란""]","[""confused"", ""mix"", ""be in disorder""]",,5,"N1:交錯=뒤섞여 엇갈림, 교차 | N1:錯誤=착오 | N1:交錯する=뒤섞여 엇갈리다, 교차하다 | N1:錯覚する=착각하다 | N1:錯覚=착각",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,鍵,"[""열쇠""]","[""key""]",,1,N5:鍵=열쇠,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,鎖,"[""사슬"", ""연쇄""]","[""chain"", ""irons"", ""connection""]",,3,N1:封鎖=봉쇄 | N1:閉鎖する=폐쇄하다 | N1:閉鎖=폐쇄,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,鏡,"[""거울""]","[""mirror"", ""speculum"", ""barrel-head"", ""round rice-cake offering""]",,3,N2:顕微鏡=현미경 | N2:望遠鏡=망원경 | N4:鏡=거울,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,鐘,"[""종"", ""종소리""]","[""bell"", ""gong"", ""chimes""]",,1,"N2:鐘=종, 종소리",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,鑑,"[""거울삼다"", ""감정하다""]","[""specimen"", ""take warning from"", ""learn from""]",,4,N1:印鑑=인감 | N1:鑑定=감정(판정) | N2:図鑑=도감 | N2:鑑賞=감상(예술 등),auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,門,"[""문"", ""문파""]","[""gate"", ""counter for cannons""]",,4,N1:部門=부문 | N2:正門=정문 | N3:専門家=전문가 | N3:専門=전문,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,間,"[""사이"", ""간격""]","[""interval"", ""space""]",,31,"N1:つかの間の=짧은, 잠깐 동안의 | N1:手間=수고 | N1:間柄=사이, 관계 | N1:合間=간격 | N1:空間=공간",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,闇,"[""어둠"", ""암거래""]","[""get dark"", ""gloom"", ""disorder""]",,2,N1:闇=어둠; 암거래 | N1:暗闇=어둠,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,院,"[""기관"", ""원"", ""사원""]","[""Inst."", ""institution"", ""temple"", ""mansion"", ""school""]",,7,"N1:衆議院=중의원 | N1:参議院=참의원 | N2:大学院=대학원 | N2:寺院=절 | N3:医院=의원, 병원",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,除,"[""없애다"", ""제외하다""]","[""exclude"", ""division (x/3)"", ""remove"", ""abolish"", ""cancel"", ""except""]",,7,"N1:免除=면제 | N1:解除=해제 | N1:控除=공제 | N1:排除=배제, 제거 | N1:除外=예외",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,陰,"[""그늘"", ""보이지 않는 이면""]","[""shade"", ""yin"", ""negative"", ""sex organs"", ""secret"", ""shadow""]",,5,"N1:陰気=음침함, 침울함 | N2:日陰=그늘 | N3:陰=그늘, 보이지 않는 이면 | N4:お陰=덕분, 덕택 | N4:お陰様で=덕분에",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,陸,"[""육지""]","[""land"", ""six""]",,5,"N1:着陸=착륙 | N1:内陸=내륙 | N1:上陸=땅, 토지 | N3:陸=육지 | N3:大陸=대륙",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,陽,"[""햇빛"", ""양""]","[""sunshine"", ""yang principle"", ""positive"", ""male"", ""heaven"", ""daytime""]",,2,"N3:陽気=명랑함, 쾌활함 | N3:太陽=태양",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,隅,"[""모서리"", ""구석""]","[""corner"", ""nook""]",,1,"N4:隅=모서리, 구석",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,隊,"[""부대"", ""무리""]","[""regiment"", ""party"", ""company"", ""squad""]",,2,"N2:兵隊=병사, 군인 | N3:軍隊=군대, 병력",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,階,"[""층"", ""계단""]","[""storey"", ""stair"", ""counter for storeys of a building""]",,5,"N1:階級=계급, 등급 | N1:階層=계층 | N2:段階=단계 | N5:階段=계단 | N5:二階=2층",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,随,"[""따르다"", ""맡기다""]","[""follow"", ""though"", ""notwithstanding"", ""while"", ""during"", ""both"", ""all"", ""obey"", ""submit to"", ""comply"", ""at the mercy of (the waves)""]",,3,"N1:随時=수시로,그때그때 | N2:随筆=수필, 에세이 | N4:随分=극도로; 상당히",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,隙,"[""틈"", ""빈틈""]","[""crevice"", ""fissure"", ""discord"", ""opportunity"", ""leisure""]",,2,"N2:隙間=틈, 틈새 | N2:隙=틈, 빈틈",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,際,"[""때"", ""경우"", ""상황""]","[""occasion"", ""side"", ""edge"", ""verge"", ""dangerous"", ""adventurous"", ""indecent"", ""time"", ""when""]",,5,"N1:手際=일처리솜씨,수완 | N3:実際=실제, 사실상 | N3:際=때, 경우, 상황 | N3:交際=교제 | N4:国際=국제적인",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,雌,"[""암컷""]","[""feminine"", ""female""]",,1,N1:雌=암컷,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,雑,"[""조잡함"", ""엉성함""]","[""miscellaneous""]",,11,"N1:雑踏=혼잡 | N1:雑=조잡함, 엉성함 | N1:煩雑な=번잡한 | N1:雑貨=잡화 | N1:雑談=잡담",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,難,"[""어렵다"", ""재난""]","[""difficult"", ""impossible"", ""trouble"", ""accident"", ""defect""]",,8,"N1:難航=난항 | N1:難点=곤란한점 | N1:遭難=재난, 사고 | N1:無難=무난함 | N2:盗難=강도, 절도",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,雨,"[""비""]","[""rain""]",,3,N1:雨天=우천 | N2:雨戸=덧문 | N5:雨=비,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,雪,"[""눈""]","[""snow""]",,2,N1:雪崩=눈사태 | N2:吹雪=눈보라,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,雫,"[""물방울""]","[""drop"", ""trickle"", ""dripping"", ""(kokuji)""]",,1,N1:雫=물방울,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,雲,"[""구름""]","[""cloud""]",,1,N4:雲=구름,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,雷,"[""천둥""]","[""thunder"", ""lightning bolt""]",,1,N3:雷=천둥,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,需,"[""수요"", ""필요""]","[""demand"", ""request"", ""need""]",,2,N1:需要=수요 | N2:必需品=필수품,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,震,"[""흔들리다"", ""지진""]","[""quake"", ""shake"", ""tremble"", ""quiver"", ""shiver""]",,2,"N1:震わせる=떨게 하다, 떨리게 하다 | N4:地震=지진",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,霧,"[""안개""]","[""fog"", ""mist""]",,1,N3:霧=안개,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,露,"[""이슬"", ""드러내다""]","[""dew"", ""tears"", ""expose"", ""Russia""]",,4,"N1:披露する=피로하다, 공개하다 | N1:露骨=노골적임 | N1:暴露=폭로 | N1:露骨に=노골적으로",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,非,"[""비"", ""잘못"", ""부정""]","[""un-"", ""mistake"", ""negative"", ""injustice"", ""non-""]",,4,"N1:非常に=매우, 몹시 | N1:非=비, 잘못, 부정 | N3:非常=대단히, 비상 | N4:是非=꼭, 부디",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,面,"[""얼굴"", ""표면"", ""면""]","[""mask"", ""face"", ""features"", ""surface""]",,29,"N1:面識=면식,안면 | N1:覆面=복면 | N1:当面=당면,당분간 | N1:側面=쪽, 측면 | N1:斜面=사면, 비탈면",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,革,"[""가죽""]","[""leather"", ""skin"", ""reform"", ""become serious""]",,5,N1:改革=개혁 | N1:変革=변혁 | N1:吊り革=(전철) 손잡이 | N1:革新=혁신 | N1:革命=혁명,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,靴,"[""신발""]","[""shoes""]",,2,N5:靴=신발 | N5:靴下=양말,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,音,"[""소리""]","[""sound"", ""noise""]",,10,"N1:本音=본심,속내 | N1:音色=음색 | N2:録音=녹음 | N2:五十音=일본의, 일본어 음절 문자표 | N2:雑音=잡음, 소음",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,項,"[""항목"", ""조항""]","[""paragraph"", ""nape of neck"", ""clause"", ""item"", ""term (expression)""]",,2,"N1:事項=사항, 항목 | N2:項目=항목",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,領,"[""영토"", ""다스리다""]","[""jurisdiction"", ""dominion"", ""territory"", ""fief"", ""reign""]",,5,"N1:占領=점령 | N2:領事=영사 | N2:要領=요령, 핵심 | N2:領収=영수, 수령 | N3:大統領=대통령",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,頭,"[""머리""]","[""head"", ""counter for large animals""]",,11,"N1:街頭=가두, 길거리 | N1:冒頭=서두, 첫머리 | N1:口頭=구두, 말로 함 | N1:没頭=몰두 | N1:没頭する=몰두하다",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,題,"[""제목"", ""문제""]","[""topic"", ""subject""]",,8,"N1:主題=주제 | N1:出題=출제 | N1:議題=의제, 안건 | N2:題名=제목 | N3:話題=화제",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,額,"[""금액"", ""액자""]","[""forehead"", ""tablet"", ""plaque"", ""framed picture"", ""sum"", ""amount"", ""volume""]",,4,N1:差額=차액 | N2:半額=반액 | N3:額=금액; 액자 | N3:金額=금액,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,顎,"[""턱""]","[""jaw"", ""chin"", ""gill""]",,1,N1:顎=턱,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,顔,"[""얼굴""]","[""face"", ""expression""]",,2,N3:笑顔=웃는얼굴 | N5:顔=얼굴,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P3,0,顕,"[""나타나다"", ""드러남""]","[""appear"", ""existing""]",,2,N1:顕著な=현저한 | N2:顕微鏡=현미경,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
